year,countycode,party,cand,votes,FIPS,,,,,,
2012,63,LIB,JOHNSON,8,125,,,,,,
2012,63,LIB,JOHNSON,7,125,,,,,,
2012,63,LIB,JOHNSON,10,125,,,,,,
2012,63,LIB,JOHNSON,13,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,0,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,9,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,5,125,,,,,,
2012,63,LIB,JOHNSON,7,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,0,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,6,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,0,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,5,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,7,125,,,,,,
2012,63,LIB,JOHNSON,5,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,7,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,0,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,0,125,,,,,,
2012,63,LIB,JOHNSON,6,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,6,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,6,125,,,,,,
2012,63,LIB,JOHNSON,5,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,10,125,,,,,,
2012,63,LIB,JOHNSON,6,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,10,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,11,125,,,,,,
2012,63,LIB,JOHNSON,5,125,,,,,,
2012,63,LIB,JOHNSON,7,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,0,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,9,125,,,,,,
2012,63,LIB,JOHNSON,0,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,6,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,14,125,,,,,,
2012,63,LIB,JOHNSON,15,125,,,,,,
2012,63,LIB,JOHNSON,9,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,6,125,,,,,,
2012,63,LIB,JOHNSON,11,125,,,,,,
2012,63,LIB,JOHNSON,10,125,,,,,,
2012,63,LIB,JOHNSON,11,125,,,,,,
2012,63,LIB,JOHNSON,6,125,,,,,,
2012,63,LIB,JOHNSON,5,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,10,125,,,,,,
2012,63,LIB,JOHNSON,8,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,11,125,,,,,,
2012,63,LIB,JOHNSON,13,125,,,,,,
2012,63,LIB,JOHNSON,10,125,,,,,,
2012,63,LIB,JOHNSON,6,125,,,,,,
2012,63,LIB,JOHNSON,7,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,6,125,,,,,,
2012,63,LIB,JOHNSON,0,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,0,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,6,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,5,125,,,,,,
2012,63,LIB,JOHNSON,5,125,,,,,,
2012,63,LIB,JOHNSON,7,125,,,,,,
2012,63,LIB,JOHNSON,5,125,,,,,,
2012,63,LIB,JOHNSON,8,125,,,,,,
2012,63,LIB,JOHNSON,7,125,,,,,,
2012,63,LIB,JOHNSON,10,125,,,,,,
2012,63,LIB,JOHNSON,5,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,0,125,,,,,,
2012,63,LIB,JOHNSON,7,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,5,125,,,,,,
2012,63,LIB,JOHNSON,5,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,6,125,,,,,,
2012,63,LIB,JOHNSON,6,125,,,,,,
2012,63,LIB,JOHNSON,10,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,7,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,8,125,,,,,,
2012,63,LIB,JOHNSON,2,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,63,LIB,JOHNSON,4,125,,,,,,
2012,63,LIB,JOHNSON,0,125,,,,,,
2012,63,LIB,JOHNSON,1,125,,,,,,
2012,63,LIB,JOHNSON,0,125,,,,,,
2012,63,LIB,JOHNSON,5,125,,,,,,
2012,63,LIB,JOHNSON,3,125,,,,,,
2012,64,REP,ROMNEY,378,127,,,,,,
2012,64,REP,ROMNEY,413,127,,,,,,
2012,64,REP,ROMNEY,75,127,,,,,,
2012,64,REP,ROMNEY,138,127,,,,,,
2012,64,REP,ROMNEY,270,127,,,,,,
2012,64,REP,ROMNEY,512,127,,,,,,
2012,64,REP,ROMNEY,358,127,,,,,,
2012,64,REP,ROMNEY,180,127,,,,,,
2012,64,REP,ROMNEY,467,127,,,,,,
2012,64,REP,ROMNEY,606,127,,,,,,
2012,64,REP,ROMNEY,333,127,,,,,,
2012,64,REP,ROMNEY,398,127,,,,,,
2012,64,REP,ROMNEY,216,127,,,,,,
2012,64,REP,ROMNEY,249,127,,,,,,
2012,64,REP,ROMNEY,334,127,,,,,,
2012,64,REP,ROMNEY,295,127,,,,,,
2012,64,REP,ROMNEY,1358,127,,,,,,
2012,64,REP,ROMNEY,229,127,,,,,,
2012,64,REP,ROMNEY,392,127,,,,,,
2012,64,REP,ROMNEY,256,127,,,,,,
2012,64,REP,ROMNEY,400,127,,,,,,
2012,64,REP,ROMNEY,251,127,,,,,,
2012,64,REP,ROMNEY,372,127,,,,,,
2012,64,REP,ROMNEY,1034,127,,,,,,
2012,64,REP,ROMNEY,302,127,,,,,,
2012,64,REP,ROMNEY,86,127,,,,,,
2012,64,REP,ROMNEY,1064,127,,,,,,
2012,64,REP,ROMNEY,144,127,,,,,,
2012,64,REP,ROMNEY,489,127,,,,,,
2012,64,REP,ROMNEY,51,127,,,,,,
2012,64,REP,ROMNEY,382,127,,,,,,
2012,64,REP,ROMNEY,215,127,,,,,,
2012,64,REP,ROMNEY,231,127,,,,,,
2012,64,REP,ROMNEY,123,127,,,,,,
2012,64,REP,ROMNEY,295,127,,,,,,
2012,64,DEM,OBAMA,181,127,,,,,,
2012,64,DEM,OBAMA,148,127,,,,,,
2012,64,DEM,OBAMA,58,127,,,,,,
2012,64,DEM,OBAMA,110,127,,,,,,
2012,64,DEM,OBAMA,156,127,,,,,,
2012,64,DEM,OBAMA,317,127,,,,,,
2012,64,DEM,OBAMA,241,127,,,,,,
2012,64,DEM,OBAMA,164,127,,,,,,
2012,64,DEM,OBAMA,245,127,,,,,,
2012,64,DEM,OBAMA,368,127,,,,,,
2012,64,DEM,OBAMA,223,127,,,,,,
2012,64,DEM,OBAMA,261,127,,,,,,
2012,64,DEM,OBAMA,253,127,,,,,,
2012,64,DEM,OBAMA,232,127,,,,,,
2012,64,DEM,OBAMA,349,127,,,,,,
2012,64,DEM,OBAMA,282,127,,,,,,
2012,64,DEM,OBAMA,881,127,,,,,,
2012,64,DEM,OBAMA,105,127,,,,,,
2012,64,DEM,OBAMA,329,127,,,,,,
2012,64,DEM,OBAMA,119,127,,,,,,
2012,64,DEM,OBAMA,254,127,,,,,,
2012,64,DEM,OBAMA,110,127,,,,,,
2012,64,DEM,OBAMA,218,127,,,,,,
2012,64,DEM,OBAMA,660,127,,,,,,
2012,64,DEM,OBAMA,180,127,,,,,,
2012,64,DEM,OBAMA,30,127,,,,,,
2012,64,DEM,OBAMA,641,127,,,,,,
2012,64,DEM,OBAMA,54,127,,,,,,
2012,64,DEM,OBAMA,305,127,,,,,,
2012,64,DEM,OBAMA,36,127,,,,,,
2012,64,DEM,OBAMA,258,127,,,,,,
2012,64,DEM,OBAMA,152,127,,,,,,
2012,64,DEM,OBAMA,161,127,,,,,,
2012,64,DEM,OBAMA,102,127,,,,,,
2012,64,DEM,OBAMA,213,127,,,,,,
2012,64,GRN,STEIN,6,127,,,,,,
2012,64,GRN,STEIN,1,127,,,,,,
2012,64,GRN,STEIN,1,127,,,,,,
2012,64,GRN,STEIN,1,127,,,,,,
2012,64,GRN,STEIN,0,127,,,,,,
2012,64,GRN,STEIN,7,127,,,,,,
2012,64,GRN,STEIN,1,127,,,,,,
2012,64,GRN,STEIN,0,127,,,,,,
2012,64,GRN,STEIN,5,127,,,,,,
2012,64,GRN,STEIN,6,127,,,,,,
2012,64,GRN,STEIN,4,127,,,,,,
2012,64,GRN,STEIN,5,127,,,,,,
2012,64,GRN,STEIN,1,127,,,,,,
2012,64,GRN,STEIN,1,127,,,,,,
2012,64,GRN,STEIN,4,127,,,,,,
2012,64,GRN,STEIN,7,127,,,,,,
2012,64,GRN,STEIN,7,127,,,,,,
2012,64,GRN,STEIN,0,127,,,,,,
2012,64,GRN,STEIN,3,127,,,,,,
2012,64,GRN,STEIN,0,127,,,,,,
2012,64,GRN,STEIN,6,127,,,,,,
2012,64,GRN,STEIN,3,127,,,,,,
2012,64,GRN,STEIN,2,127,,,,,,
2012,64,GRN,STEIN,4,127,,,,,,
2012,64,GRN,STEIN,9,127,,,,,,
2012,64,GRN,STEIN,0,127,,,,,,
2012,64,GRN,STEIN,9,127,,,,,,
2012,64,GRN,STEIN,2,127,,,,,,
2012,64,GRN,STEIN,3,127,,,,,,
2012,64,GRN,STEIN,1,127,,,,,,
2012,64,GRN,STEIN,5,127,,,,,,
2012,64,GRN,STEIN,7,127,,,,,,
2012,64,GRN,STEIN,4,127,,,,,,
2012,64,GRN,STEIN,2,127,,,,,,
2012,64,GRN,STEIN,3,127,,,,,,
2012,64,LIB,JOHNSON,5,127,,,,,,
2012,64,LIB,JOHNSON,6,127,,,,,,
2012,64,LIB,JOHNSON,0,127,,,,,,
2012,64,LIB,JOHNSON,2,127,,,,,,
2012,64,LIB,JOHNSON,8,127,,,,,,
2012,64,LIB,JOHNSON,10,127,,,,,,
2012,64,LIB,JOHNSON,6,127,,,,,,
2012,64,LIB,JOHNSON,1,127,,,,,,
2012,64,LIB,JOHNSON,1,127,,,,,,
2012,64,LIB,JOHNSON,6,127,,,,,,
2012,64,LIB,JOHNSON,7,127,,,,,,
2012,64,LIB,JOHNSON,7,127,,,,,,
2012,64,LIB,JOHNSON,5,127,,,,,,
2012,64,LIB,JOHNSON,2,127,,,,,,
2012,64,LIB,JOHNSON,7,127,,,,,,
2012,64,LIB,JOHNSON,10,127,,,,,,
2012,64,LIB,JOHNSON,18,127,,,,,,
2012,64,LIB,JOHNSON,0,127,,,,,,
2012,64,LIB,JOHNSON,5,127,,,,,,
2012,64,LIB,JOHNSON,5,127,,,,,,
2012,64,LIB,JOHNSON,3,127,,,,,,
2012,64,LIB,JOHNSON,3,127,,,,,,
2012,64,LIB,JOHNSON,4,127,,,,,,
2012,64,LIB,JOHNSON,19,127,,,,,,
2012,64,LIB,JOHNSON,5,127,,,,,,
2012,64,LIB,JOHNSON,1,127,,,,,,
2012,64,LIB,JOHNSON,22,127,,,,,,
2012,64,LIB,JOHNSON,0,127,,,,,,
2012,64,LIB,JOHNSON,6,127,,,,,,
2012,64,LIB,JOHNSON,2,127,,,,,,
2012,64,LIB,JOHNSON,5,127,,,,,,
2012,64,LIB,JOHNSON,6,127,,,,,,
2012,64,LIB,JOHNSON,4,127,,,,,,
2012,64,LIB,JOHNSON,3,127,,,,,,
2012,64,LIB,JOHNSON,1,127,,,,,,
2012,65,REP,ROMNEY,54,129,,,,,,
2012,65,REP,ROMNEY,1030,129,,,,,,
2012,65,REP,ROMNEY,286,129,,,,,,
2012,65,REP,ROMNEY,580,129,,,,,,
2012,65,REP,ROMNEY,377,129,,,,,,
2012,65,REP,ROMNEY,189,129,,,,,,
2012,65,REP,ROMNEY,49,129,,,,,,
2012,65,REP,ROMNEY,26,129,,,,,,
2012,65,REP,ROMNEY,173,129,,,,,,
2012,65,REP,ROMNEY,190,129,,,,,,
2012,65,REP,ROMNEY,161,129,,,,,,
2012,65,REP,ROMNEY,96,129,,,,,,
2012,65,REP,ROMNEY,180,129,,,,,,
2012,65,REP,ROMNEY,421,129,,,,,,
2012,65,REP,ROMNEY,171,129,,,,,,
2012,65,REP,ROMNEY,97,129,,,,,,
2012,65,REP,ROMNEY,86,129,,,,,,
2012,65,REP,ROMNEY,700,129,,,,,,
2012,65,REP,ROMNEY,909,129,,,,,,
2012,65,REP,ROMNEY,346,129,,,,,,
2012,65,REP,ROMNEY,202,129,,,,,,
2012,65,REP,ROMNEY,182,129,,,,,,
2012,65,REP,ROMNEY,408,129,,,,,,
2012,65,REP,ROMNEY,126,129,,,,,,
2012,65,REP,ROMNEY,187,129,,,,,,
2012,65,REP,ROMNEY,287,129,,,,,,
2012,65,REP,ROMNEY,444,129,,,,,,
2012,65,REP,ROMNEY,179,129,,,,,,
2012,65,REP,ROMNEY,376,129,,,,,,
2012,65,REP,ROMNEY,173,129,,,,,,
2012,65,REP,ROMNEY,270,129,,,,,,
2012,65,REP,ROMNEY,52,129,,,,,,
2012,65,REP,ROMNEY,197,129,,,,,,
2012,65,REP,ROMNEY,147,129,,,,,,
2012,65,REP,ROMNEY,124,129,,,,,,
2012,65,REP,ROMNEY,105,129,,,,,,
2012,65,REP,ROMNEY,448,129,,,,,,
2012,65,REP,ROMNEY,235,129,,,,,,
2012,65,REP,ROMNEY,25,129,,,,,,
2012,65,REP,ROMNEY,220,129,,,,,,
2012,65,REP,ROMNEY,447,129,,,,,,
2012,65,REP,ROMNEY,467,129,,,,,,
2012,65,REP,ROMNEY,215,129,,,,,,
2012,65,REP,ROMNEY,224,129,,,,,,
2012,65,REP,ROMNEY,589,129,,,,,,
2012,65,REP,ROMNEY,121,129,,,,,,
2012,65,REP,ROMNEY,196,129,,,,,,
2012,65,REP,ROMNEY,186,129,,,,,,
2012,65,REP,ROMNEY,126,129,,,,,,
2012,65,REP,ROMNEY,376,129,,,,,,
2012,65,REP,ROMNEY,91,129,,,,,,
2012,65,REP,ROMNEY,423,129,,,,,,
2012,65,REP,ROMNEY,69,129,,,,,,
2012,65,REP,ROMNEY,207,129,,,,,,
2012,65,REP,ROMNEY,414,129,,,,,,
2012,65,REP,ROMNEY,841,129,,,,,,
2012,65,REP,ROMNEY,91,129,,,,,,
2012,65,REP,ROMNEY,107,129,,,,,,
2012,65,REP,ROMNEY,170,129,,,,,,
2012,65,REP,ROMNEY,96,129,,,,,,
2012,65,REP,ROMNEY,61,129,,,,,,
2012,65,REP,ROMNEY,357,129,,,,,,
2012,65,REP,ROMNEY,249,129,,,,,,
2012,65,REP,ROMNEY,191,129,,,,,,
2012,65,REP,ROMNEY,140,129,,,,,,
2012,65,REP,ROMNEY,1260,129,,,,,,
2012,65,REP,ROMNEY,217,129,,,,,,
2012,65,REP,ROMNEY,1112,129,,,,,,
2012,65,REP,ROMNEY,677,129,,,,,,
2012,65,REP,ROMNEY,354,129,,,,,,
2012,65,REP,ROMNEY,800,129,,,,,,
2012,65,REP,ROMNEY,838,129,,,,,,
2012,65,REP,ROMNEY,114,129,,,,,,
2012,65,REP,ROMNEY,192,129,,,,,,
2012,65,REP,ROMNEY,121,129,,,,,,
2012,65,REP,ROMNEY,272,129,,,,,,
2012,65,REP,ROMNEY,118,129,,,,,,
2012,65,REP,ROMNEY,534,129,,,,,,
2012,65,REP,ROMNEY,361,129,,,,,,
2012,65,REP,ROMNEY,141,129,,,,,,
2012,65,REP,ROMNEY,648,129,,,,,,
2012,65,REP,ROMNEY,390,129,,,,,,
2012,65,REP,ROMNEY,345,129,,,,,,
2012,65,REP,ROMNEY,187,129,,,,,,
2012,65,REP,ROMNEY,104,129,,,,,,
2012,65,REP,ROMNEY,665,129,,,,,,
2012,65,REP,ROMNEY,350,129,,,,,,
2012,65,REP,ROMNEY,624,129,,,,,,
2012,65,REP,ROMNEY,689,129,,,,,,
2012,65,REP,ROMNEY,190,129,,,,,,
2012,65,REP,ROMNEY,381,129,,,,,,
2012,65,REP,ROMNEY,747,129,,,,,,
2012,65,REP,ROMNEY,1107,129,,,,,,
2012,65,REP,ROMNEY,108,129,,,,,,
2012,65,REP,ROMNEY,102,129,,,,,,
2012,65,REP,ROMNEY,99,129,,,,,,
2012,65,REP,ROMNEY,123,129,,,,,,
2012,65,REP,ROMNEY,177,129,,,,,,
2012,65,REP,ROMNEY,88,129,,,,,,
2012,65,REP,ROMNEY,94,129,,,,,,
2012,65,REP,ROMNEY,207,129,,,,,,
2012,65,REP,ROMNEY,246,129,,,,,,
2012,65,REP,ROMNEY,62,129,,,,,,
2012,65,REP,ROMNEY,111,129,,,,,,
2012,65,REP,ROMNEY,195,129,,,,,,
2012,65,REP,ROMNEY,340,129,,,,,,
2012,65,REP,ROMNEY,32,129,,,,,,
2012,65,REP,ROMNEY,188,129,,,,,,
2012,65,REP,ROMNEY,471,129,,,,,,
2012,65,REP,ROMNEY,553,129,,,,,,
2012,65,REP,ROMNEY,474,129,,,,,,
2012,65,REP,ROMNEY,236,129,,,,,,
2012,65,REP,ROMNEY,358,129,,,,,,
2012,65,REP,ROMNEY,382,129,,,,,,
2012,65,REP,ROMNEY,273,129,,,,,,
2012,65,REP,ROMNEY,212,129,,,,,,
2012,65,REP,ROMNEY,60,129,,,,,,
2012,65,REP,ROMNEY,500,129,,,,,,
2012,65,REP,ROMNEY,232,129,,,,,,
2012,65,REP,ROMNEY,784,129,,,,,,
2012,65,REP,ROMNEY,285,129,,,,,,
2012,65,REP,ROMNEY,446,129,,,,,,
2012,65,REP,ROMNEY,120,129,,,,,,
2012,65,REP,ROMNEY,285,129,,,,,,
2012,65,REP,ROMNEY,270,129,,,,,,
2012,65,REP,ROMNEY,498,129,,,,,,
2012,65,REP,ROMNEY,658,129,,,,,,
2012,65,REP,ROMNEY,342,129,,,,,,
2012,65,REP,ROMNEY,297,129,,,,,,
2012,65,REP,ROMNEY,214,129,,,,,,
2012,65,REP,ROMNEY,460,129,,,,,,
2012,65,REP,ROMNEY,197,129,,,,,,
2012,65,REP,ROMNEY,270,129,,,,,,
2012,65,REP,ROMNEY,399,129,,,,,,
2012,65,REP,ROMNEY,352,129,,,,,,
2012,65,REP,ROMNEY,139,129,,,,,,
2012,65,REP,ROMNEY,125,129,,,,,,
2012,65,REP,ROMNEY,1083,129,,,,,,
2012,65,REP,ROMNEY,95,129,,,,,,
2012,65,REP,ROMNEY,24,129,,,,,,
2012,65,REP,ROMNEY,49,129,,,,,,
2012,65,REP,ROMNEY,139,129,,,,,,
2012,65,REP,ROMNEY,190,129,,,,,,
2012,65,REP,ROMNEY,14,129,,,,,,
2012,65,REP,ROMNEY,35,129,,,,,,
2012,65,REP,ROMNEY,26,129,,,,,,
2012,65,REP,ROMNEY,17,129,,,,,,
2012,65,REP,ROMNEY,54,129,,,,,,
2012,65,REP,ROMNEY,83,129,,,,,,
2012,65,REP,ROMNEY,142,129,,,,,,
2012,65,REP,ROMNEY,207,129,,,,,,
2012,65,REP,ROMNEY,55,129,,,,,,
2012,65,REP,ROMNEY,241,129,,,,,,
2012,65,REP,ROMNEY,349,129,,,,,,
2012,65,REP,ROMNEY,347,129,,,,,,
2012,65,REP,ROMNEY,233,129,,,,,,
2012,65,REP,ROMNEY,301,129,,,,,,
2012,65,REP,ROMNEY,219,129,,,,,,
2012,65,REP,ROMNEY,552,129,,,,,,
2012,65,REP,ROMNEY,232,129,,,,,,
2012,65,REP,ROMNEY,465,129,,,,,,
2012,65,REP,ROMNEY,329,129,,,,,,
2012,65,REP,ROMNEY,325,129,,,,,,
2012,65,REP,ROMNEY,285,129,,,,,,
2012,65,REP,ROMNEY,877,129,,,,,,
2012,65,REP,ROMNEY,669,129,,,,,,
2012,65,REP,ROMNEY,734,129,,,,,,
2012,65,REP,ROMNEY,1868,129,,,,,,
2012,65,REP,ROMNEY,1690,129,,,,,,
2012,65,REP,ROMNEY,952,129,,,,,,
2012,65,REP,ROMNEY,1050,129,,,,,,
2012,65,REP,ROMNEY,177,129,,,,,,
2012,65,REP,ROMNEY,169,129,,,,,,
2012,65,REP,ROMNEY,35,129,,,,,,
2012,65,REP,ROMNEY,115,129,,,,,,
2012,65,REP,ROMNEY,191,129,,,,,,
2012,65,REP,ROMNEY,178,129,,,,,,
2012,65,REP,ROMNEY,217,129,,,,,,
2012,65,REP,ROMNEY,72,129,,,,,,
2012,65,REP,ROMNEY,342,129,,,,,,
2012,65,REP,ROMNEY,256,129,,,,,,
2012,65,REP,ROMNEY,381,129,,,,,,
2012,65,REP,ROMNEY,182,129,,,,,,
2012,65,REP,ROMNEY,63,129,,,,,,
2012,65,REP,ROMNEY,90,129,,,,,,
2012,65,REP,ROMNEY,218,129,,,,,,
2012,65,REP,ROMNEY,299,129,,,,,,
2012,65,REP,ROMNEY,630,129,,,,,,
2012,65,REP,ROMNEY,193,129,,,,,,
2012,65,REP,ROMNEY,198,129,,,,,,
2012,65,REP,ROMNEY,638,129,,,,,,
2012,65,REP,ROMNEY,89,129,,,,,,
2012,65,REP,ROMNEY,791,129,,,,,,
2012,65,REP,ROMNEY,342,129,,,,,,
2012,65,REP,ROMNEY,271,129,,,,,,
2012,65,REP,ROMNEY,763,129,,,,,,
2012,65,REP,ROMNEY,320,129,,,,,,
2012,65,REP,ROMNEY,767,129,,,,,,
2012,65,REP,ROMNEY,973,129,,,,,,
2012,65,REP,ROMNEY,419,129,,,,,,
2012,65,REP,ROMNEY,822,129,,,,,,
2012,65,REP,ROMNEY,262,129,,,,,,
2012,65,REP,ROMNEY,132,129,,,,,,
2012,65,REP,ROMNEY,247,129,,,,,,
2012,65,REP,ROMNEY,739,129,,,,,,
2012,65,REP,ROMNEY,385,129,,,,,,
2012,65,REP,ROMNEY,170,129,,,,,,
2012,65,REP,ROMNEY,280,129,,,,,,
2012,65,REP,ROMNEY,630,129,,,,,,
2012,65,REP,ROMNEY,272,129,,,,,,
2012,65,REP,ROMNEY,264,129,,,,,,
2012,65,REP,ROMNEY,356,129,,,,,,
2012,65,REP,ROMNEY,263,129,,,,,,
2012,65,REP,ROMNEY,263,129,,,,,,
2012,65,REP,ROMNEY,233,129,,,,,,
2012,65,REP,ROMNEY,222,129,,,,,,
2012,65,REP,ROMNEY,745,129,,,,,,
2012,65,REP,ROMNEY,691,129,,,,,,
2012,65,REP,ROMNEY,584,129,,,,,,
2012,65,REP,ROMNEY,796,129,,,,,,
2012,65,REP,ROMNEY,623,129,,,,,,
2012,65,REP,ROMNEY,726,129,,,,,,
2012,65,REP,ROMNEY,86,129,,,,,,
2012,65,REP,ROMNEY,1008,129,,,,,,
2012,65,REP,ROMNEY,607,129,,,,,,
2012,65,REP,ROMNEY,540,129,,,,,,
2012,65,REP,ROMNEY,700,129,,,,,,
2012,65,REP,ROMNEY,297,129,,,,,,
2012,65,REP,ROMNEY,94,129,,,,,,
2012,65,REP,ROMNEY,255,129,,,,,,
2012,65,REP,ROMNEY,703,129,,,,,,
2012,65,REP,ROMNEY,615,129,,,,,,
2012,65,REP,ROMNEY,764,129,,,,,,
2012,65,REP,ROMNEY,164,129,,,,,,
2012,65,REP,ROMNEY,246,129,,,,,,
2012,65,REP,ROMNEY,19,129,,,,,,
2012,65,REP,ROMNEY,144,129,,,,,,
2012,65,REP,ROMNEY,541,129,,,,,,
2012,65,REP,ROMNEY,193,129,,,,,,
2012,65,REP,ROMNEY,145,129,,,,,,
2012,65,REP,ROMNEY,636,129,,,,,,
2012,65,REP,ROMNEY,182,129,,,,,,
2012,65,REP,ROMNEY,249,129,,,,,,
2012,65,REP,ROMNEY,286,129,,,,,,
2012,65,REP,ROMNEY,280,129,,,,,,
2012,65,REP,ROMNEY,421,129,,,,,,
2012,65,REP,ROMNEY,237,129,,,,,,
2012,65,REP,ROMNEY,209,129,,,,,,
2012,65,REP,ROMNEY,112,129,,,,,,
2012,65,REP,ROMNEY,184,129,,,,,,
2012,65,REP,ROMNEY,330,129,,,,,,
2012,65,REP,ROMNEY,327,129,,,,,,
2012,65,REP,ROMNEY,422,129,,,,,,
2012,65,REP,ROMNEY,323,129,,,,,,
2012,65,REP,ROMNEY,98,129,,,,,,
2012,65,REP,ROMNEY,77,129,,,,,,
2012,65,REP,ROMNEY,318,129,,,,,,
